n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score,is_lethal
PIK3CA,5290,TBL1XR1,79718,,25171417,Computational Prediction,0.2,True
HTR5A,3361,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
SYPL2,284612,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GALC,2581,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RPL35,11224,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ANKFN1,162282,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
GRK3,157,MYC,4609,SKCM,22623531,Text Mining,0.4,True
DES,1674,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
NDUFS4,4724,KRAS,3845,COAD,19490893,Text Mining,0.6,True
NCOA4,8031,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ADAMTS18,170692,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HNRNPAB,3182,MYC,4609,HMEC,22157079,GenomeRNAi,0.521,True
ROS1,6098,TP53,7157,breast cancer_D001943,23703322,Text Mining,0.1775,True
MAPKAPK2,9261,PIK3CA,5290,LAML,28319085,CRISPR/CRISPRi,0.85,True
MAPKAPK2,9261,PARP1,142,LAML,28319085,CRISPR/CRISPRi,0.85,True
SPHK1,8877,KRAS,3845,COAD,19490893,Text Mining,0.6,True
AP3S1,1176,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
OPA1,4976,TP53,7157,,26427375,Computational Prediction,0.3,True
EEF1D,1936,TP53,7157,,26427375,Computational Prediction,0.3,True
TRIM44,54765,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MROH5,389690,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
S1PR5,53637,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.5,True
TSPYL5,85453,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DHX8,1659,KRAS,3845,"Human non-small cell lung-cancer, Lung Adenocarcin",19490893,Synlethality,0.855,True
NPAS4,266743,PTEN,5728,,26427375,Computational Prediction,0.3,True
GPR33,2856,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
IL1RAP,3556,KRAS,3845,COAD,19490893,Text Mining,0.6,True
REG1A,5967,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GOLIM4,27333,TP53,7157,,26427375,Computational Prediction,0.3,True
EHHADH,1962,PTEN,5728,,26427375,Computational Prediction,0.3,True
SRD5A1,6715,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RPS21,6227,KRAS,3845,COAD,22613949,Text Mining,0.6,True
GABPB1,2553,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.464,True
RBM5,10181,TP53,7157,lung cancer_D008175,20309933,Text Mining,0.4305,True
EP300,2033,TP53,7157,,23728082,Computational Prediction,0.3,True
CSGALNACT2,55454,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
TIMM8A,1678,TP53,7157,small-cell lung cancer_D055752,23470565,Text Mining,0.56,True
MTSS1,9788,TP53,7157,,26427375,Computational Prediction,0.3,True
NF1,4763,TP53,7157,,27438146,Computational Prediction,0.3,True
DVL3,1857,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SERPINB5,5268,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ANK3,288,TP53,7157,,27438146,Computational Prediction,0.3,True
MAD1L1,8379,PTEN,5728,,26427375,Computational Prediction,0.3,True
ATP1B3,483,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.464,True
MATN2,4147,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TSPAN15,23555,KRAS,3845,COAD,19490893,Text Mining,0.6,True
NET1,10276,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CHPT1,56994,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
ARHGEF11,9826,TP53,7157,,27438146,Computational Prediction,0.3,True
MSLN,10232,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RLN2,6019,PTEN,5728,,26427375,Computational Prediction,0.3,True
SRD5A3,79644,KRAS,3845,COAD,19490893,Text Mining,0.6,True
UBE2Z,65264,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TLK1,9874,ATR,545,,30101194,Text Mining,0.2,True
TLK1,9874,PARP1,142,,30101194,Text Mining,0.2,True
AMHR2,269,PARP1,142,LAML,28319085,CRISPR/CRISPRi,0.85,True
CLCA2,9635,TP53,7157,Breast Cancer_D001943,19654313,Text Mining,0.1775,True
HERC1,8925,MYC,4609,HMEC,22157079,GenomeRNAi,0.515,True
GTF2A2,2958,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
GPSM2,29899,MYC,4609,HMEC;HMEC,22157079,GenomeRNAi,0.599,True
SMAD2,4087,TP53,7157,,23728082,Computational Prediction,0.3,True
STK35,140901,PARP1,142,BRCA,18832051/18388863,Text Mining,0.4,True
MTDH,92140,TP53,7157,,26427375,Computational Prediction,0.3,True
SIRT1,23411,TP53,7157,cancer_D009369,24819061,Text Mining,0.1775,True
RNF130,55819,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SLC30A8,169026,TP53,7157,,26427375,Computational Prediction,0.3,True
JAK1,3716,KRAS,3845,COAD,19490893,Text Mining,0.6,True
INS,3630,TP53,7157,,23728082,Computational Prediction,0.3,True
CEBPZ,10153,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.458,True
SOCS1,8651,TP53,7157,,23728082,Computational Prediction,0.3,True
AMIGO2,347902,EGFR,1956,,25171417,Computational Prediction,0.2,True
HMGN2,3151,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SNTB2,6645,KRAS,3845,COAD,19490893,Text Mining,0.6,True
EMG1,10436,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
UNKL,64718,KRAS,3845,COAD,19490893,Text Mining,0.6,True
IRS2,8660,MYC,4609,SKCM,22623531,Text Mining,0.4,True
SNW1,22938,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CTNNBIP1,56998,MYC,4609,colon cancer;breast cancer_D015179;D001943,17005722,Text Mining,0.1775,True
CLCN1,1180,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ISM2,145501,PTEN,5728,,26427375,Computational Prediction,0.3,True
CHST14,113189,MYC,4609,HMEC,22157079,GenomeRNAi,0.539,True
TSLP,85480,PTEN,5728,,26427375,Computational Prediction,0.3,True
ECE2,9718,MYC,4609,HMEC,22157079,GenomeRNAi,0.53,True
RECQL4,9401,TP53,7157,,26427375,Computational Prediction,0.3,True
TMEM177,80775,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CCT6A,908,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
CBLN4,140689,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.476,True
PROM1,8842,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZNF695,57116,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CENPE,1062,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
FOXA2,3170,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
MAPK3,5595,PARP1,142,A375,31300006,CRISPR/CRISPRi,0.85,True
MAPK3,5595,TP53,7157,,23728082,Computational Prediction,0.3,True
GOSR1,9527,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
RASSF7,8045,MYC,4609,SKCM,22623531,Text Mining,0.4,True
TRIM3,10612,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FASTKD2,22868,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
ITGA5,3678,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
HIKESHI,51501,PIK3CA,5290,,25171417,Computational Prediction,0.3,True
CXCL8,3576,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
NR1H4,9971,PTEN,5728,,26427375,Computational Prediction,0.3,True
SLC25A32,81034,TP53,7157,,26427375,Computational Prediction,0.3,True
TDRD7,23424,KRAS,3845,COAD,22613949,Text Mining,0.6,True
DKC1,1736,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GOLM1,51280,ATM,472,,26427375,Computational Prediction,0.3,True
ALKBH7,84266,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
ALKBH7,84266,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZC3H15,55854,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ACTA2,59,PTEN,5728,,26427375,Computational Prediction,0.3,True
TXK,7294,MYC,4609,SKCM,22623531,Text Mining,0.4,True
MOB3A,126308,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CCAR1,55749,TP53,7157,,27438146,Computational Prediction,0.3,True
CACNA1G,8913,MYC,4609,HMEC,22157079,GenomeRNAi,0.539,True
HASPIN,83903,MYC,4609,SKCM,22623531,Text Mining,0.4,True
HASPIN,83903,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
CYP1B1,1545,KRAS,3845,COAD,22613949,Text Mining,0.6,True
CD2BP2,10421,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
DIXDC1,85458,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ARID5A,10865,KRAS,3845,DLD-1;DLD-1,19490893,GenomeRNAi,0.53,True
DDX52,11056,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
ARIH1,25820,AURKA,6790,K562,31300006,CRISPR/CRISPRi,0.85,True
ABHD5,51099,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.458,True
NDUFAF6,137682,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
ST6GALNAC5,81849,KRAS,3845,COAD,19490893,Text Mining,0.6,True
LSM2,57819,MYC,4609,brain tumor;glioblastoma_D001932;D005909,23651857,Text Mining,0.1775,True
GRAP2,9402,KRAS,3845,COAD,19490893,Text Mining,0.6,True
NRAP,4892,PTEN,5728,,26427375,Computational Prediction,0.3,True
RASA1,5921,TP53,7157,,23728082,Computational Prediction,0.3,True
SFXN2,118980,KRAS,3845,COAD,19490893,Text Mining,0.6,True
NRDC,4898,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ARSA,410,KRAS,3845,COAD,22613949,Text Mining,0.6,True
MTX2,10651,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CLIC4,25932,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
RAG2,5897,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FCGR1A,2209,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZFP41,286128,TP53,7157,,26427375,Computational Prediction,0.3,True
HNF4G,3174,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
LGALSL,29094,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CHST8,64377,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
GSK3A,2931,PARP1,142,BRCA,18832051/18388863,Text Mining,0.4,True
POLR2J,5439,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FBXL20,84961,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TMEM65,157378,TP53,7157,,26427375,Computational Prediction,0.3,True
DYNLL1,8655,TP53,7157,,23728082,Computational Prediction,0.3,True
DSC1,1823,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
DIS3,22894,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
CD302,9936,KRAS,3845,COAD,19490893,Text Mining,0.6,True
IFI27L2,83982,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
CACNB3,784,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.485,True
ELOVL3,83401,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
GLI2,2736,PIK3CA,5290,cancer_D009369,25749378,Text Mining,0.56,True
COL1A1,1277,TP53,7157,,23728082,Computational Prediction,0.3,True
COL1A1,1277,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
PIWIL4,143689,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RPGR,6103,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MAFK,7975,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
NARS2,79731,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
KLK15,55554,PTEN,5728,,26427375,Computational Prediction,0.3,True
IQCC,55721,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
HOXB5,3215,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ICMT,23463,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SYT6,148281,PTEN,5728,,26427375,Computational Prediction,0.3,True
NDUFB1,4707,PIK3CA,5290,LAML,28319085,CRISPR/CRISPRi,0.85,True
RHPN1,114822,TP53,7157,,26427375,Computational Prediction,0.3,True
SDR39U1,56948,MYC,4609,HMEC,22157079,GenomeRNAi,0.536,True
INO80E,283899,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
DEFA5,1670,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
BEND2,139105,PTEN,5728,,26427375,Computational Prediction,0.3,True
KCNMA1,3778,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
KCNMA1,3778,MYC,4609,HMEC;HMEC,22157079,GenomeRNAi,0.605,True
TMEM117,84216,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SUMO4,387082,TP53,7157,,23728082,Computational Prediction,0.3,True
MDN1,23195,MYC,4609,HMEC,22157079,GenomeRNAi,0.509,True
CARM1,10498,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CDK1,983,KRAS,3845,,26881434,Text Mining,0.2,True
CDK1,983,MYC,4609,,26114963,Text Mining,0.2,True
PWP1,11137,KRAS,3845,COAD,19490893,Text Mining,0.6,True
NHP2,55651,PARP1,142,"A549,PC3,MDA468",3965078,Decipher,0.545,True
TTC14,151613,TP53,7157,,26427375,Computational Prediction,0.3,True
MYOCD,93649,PTEN,5728,,26427375,Computational Prediction,0.3,True
MYOCD,93649,ATM,472,,26427375,Computational Prediction,0.3,True
MAPK8,5599,PARP1,142,colorectal cancer;non-small cell lung cancer;gastric cancer_D015179;D002289;D013274,24847381;23500081,Text Mining,0.2731,True
MAPK8,5599,MYC,4609,colorectal cancer;non-small cell lung cancer_D015179;D002289,24847381,Text Mining,0.1775,True
MAPK8,5599,TP53,7157,cancer_D009369,24413150,Text Mining,0.4305,True
MAPK8,5599,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RGS20,8601,KRAS,3845,COAD,22613949,Text Mining,0.6,True
TCTE3,6991,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PDZK1,5174,KRAS,3845,COAD,19490893,Text Mining,0.6,True
STRADB,55437,MYC,4609,HMEC,22157079,GenomeRNAi,0.548,True
HOXC5,3222,KRAS,3845,COAD,22613949,Text Mining,0.6,True
CEACAM4,1089,PTEN,5728,,26427375,Computational Prediction,0.3,True
NAGLU,4669,KRAS,3845,COAD,22613949,Text Mining,0.6,True
LOC101928841,101928841,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
CZIB,54987,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
ANAPC13,25847,AURKA,6790,K562,31300006,CRISPR/CRISPRi,0.85,True
AEBP2,121536,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
NFKB1,4790,PARP1,142,ovarian cancer_D010051,19782705,Text Mining,0.1775,True
NFKB1,4790,TP53,7157,,23728082,Computational Prediction,0.3,True
RB1,5925,AURKA,6790,,30871030,CRISPR/CRISPRi,0.85,True
DISP1,84976,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
RPL13A,23521,KRAS,3845,COAD,22613949,Text Mining,0.6,True
CD81,975,PTEN,5728,,26427375,Computational Prediction,0.3,True
CD81,975,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SLC45A3,85414,PTEN,5728,,26427375,Computational Prediction,0.3,True
SLC45A3,85414,ATM,472,,26427375,Computational Prediction,0.3,True
TGIF2,60436,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FBXO9,26268,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FBXO9,26268,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
MAGOH,4116,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MRPL49,740,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KCTD8,386617,PTEN,5728,,26427375,Computational Prediction,0.3,True
ATP8B4,79895,PTEN,5728,,26427375,Computational Prediction,0.3,True
KLB,152831,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.479,True
KCNJ6,3763,KRAS,3845,COAD,22613949,Text Mining,0.6,True
AUH,549,PTEN,5728,,26427375,Computational Prediction,0.3,True
ACTL6A,86,AURKA,6790,K562,31300006,CRISPR/CRISPRi,0.85,True
DYRK2,8445,TP53,7157,Li-Fraumeni Syndrome_D016864,18336191,Text Mining,0.1775,True
DYRK2,8445,MDM2,4193,Li-Fraumeni Syndrome_D016864,18336191,Text Mining,0.1775,True
FRMPD1,22844,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HES1,3280,TP53,7157,,26427375,Computational Prediction,0.3,True
FANCA,2175,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TMEM192,201931,PTEN,5728,,26427375,Computational Prediction,0.3,True
PSMB4,5692,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ATP13A4,84239,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
NAMPT,10135,PARP1,142,LAML,28319085,CRISPR/CRISPRi,0.85,True
NAMPT,10135,TP53,7157,colorectal cancer_D015179,22190494,Text Mining,0.1775,True
EGR1,1958,MYC,4609,HMEC,22157079,GenomeRNAi,0.485,True
EGR1,1958,TP53,7157,hepatocellular carcinoma_D006528,18202802,Text Mining,0.1775,True
TRAPPC9,83696,TP53,7157,,26427375,Computational Prediction,0.3,True
DET1,55070,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
PRTN3,5657,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TMEM44,93109,TP53,7157,,26427375,Computational Prediction,0.3,True
GSDMC,56169,TP53,7157,,26427375,Computational Prediction,0.3,True
TBRG1,84897,PTEN,5728,,26427375,Computational Prediction,0.3,True
CEBPB,1051,TP53,7157,,30323292,Text Mining,0.2,True
CDC25A,993,TP53,7157,cancer_D009369,17638870,Text Mining,0.1775,True
METTL14,57721,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
LCMT1,51451,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
ZNF33A,7581,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZNF383,163087,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TACC3,10460,AURKA,6790,,25171417,Computational Prediction,0.3,True
ACP6,51205,MYC,4609,HMEC,22157079,GenomeRNAi,0.536,True
ACP6,51205,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
NXPE2,120406,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
MAP2K7,5609,MYC,4609,SKCM,22623531,Text Mining,0.4,True
SCRT1,83482,TP53,7157,,26427375,Computational Prediction,0.3,True
PBRM1,55193,PTEN,5728,A549,31300006,CRISPR/CRISPRi,0.85,True
UBE2D1,7321,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KANK2,25959,PTEN,5728,,26427375,Computational Prediction,0.3,True
CACNA1S,779,MYC,4609,HMEC,22157079,GenomeRNAi,0.512,True
CACNA1S,779,PTEN,5728,,26427375,Computational Prediction,0.3,True
TK2,7084,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZHX2,22882,TP53,7157,,26427375,Computational Prediction,0.3,True
IL10RA,3587,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GSPT1,2935,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PYCR3,65263,TP53,7157,,26427375,Computational Prediction,0.3,True
HBS1L,10767,KRAS,3845,COAD,19490893,Text Mining,0.6,True
LMAN1L,79748,PTEN,5728,,26427375,Computational Prediction,0.3,True
SND1,27044,PTEN,5728,,26427375,Computational Prediction,0.3,True
KMT2D,8085,PARP1,142,,27438146,Computational Prediction,0.3,True
KMT2D,8085,TP53,7157,,27438146,Computational Prediction,0.3,True
EPB41L4B,54566,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ATAD2B,54454,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FN1,2335,TP53,7157,,23728082,Computational Prediction,0.3,True
HOXD10,3236,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
AOX1,316,KRAS,3845,COAD,22613949,Text Mining,0.6,True
AOX1,316,PTEN,5728,,26427375,Computational Prediction,0.3,True
RNF41,10193,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZNF517,340385,TP53,7157,,26427375,Computational Prediction,0.3,True
ARL2,402,AURKA,6790,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
BDKRB1,623,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
ANAPC1,64682,KRAS,3845,COAD,19490893,Text Mining,0.6,True
COCH,1690,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
MSL3,10943,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
ABCB5,340273,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ERN2,10595,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
PSMD6,9861,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GC,2638,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
GC,2638,MYC,4609,HMEC,22157079,GenomeRNAi,0.539,True
NLRP2,55655,PTEN,5728,tumor vasculature_D009369,20832020,Text Mining,0.1775,True
NLRP2,55655,PARP1,142,invasive breast cancer;tumor vasculature_D001943;D009369,24927325;22875744;20832020,Text Mining,0.3433,True
PLCE1,51196,TP53,7157,,27438146,Computational Prediction,0.3,True
FADS2,9415,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
DDB1,1642,PARP1,142,BRCA,18832051/18388863,Text Mining,0.4,True
ZFP37,7539,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SPATS1,221409,PTEN,5728,,26427375,Computational Prediction,0.3,True
CHRNA4,1137,TP53,7157,,26427375,Computational Prediction,0.3,True
IL5RA,3568,KRAS,3845,COAD,19490893,Text Mining,0.6,True
POTEH,23784,ATM,472,,26427375,Computational Prediction,0.3,True
POTEH,23784,PTEN,5728,,26427375,Computational Prediction,0.3,True
ZFC3H1,196441,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
AP2B1,163,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ATG16L2,89849,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.467,True
STAC,6769,PTEN,5728,,26427375,Computational Prediction,0.3,True
TM9SF3,56889,PTEN,5728,,26427375,Computational Prediction,0.3,True
CELF5,60680,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
ABCB11,8647,AURKA,6790,,29959327,Computational Prediction,0.3,True
TOGARAM1,23116,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
H2AC8,3012,PARP1,142,"A549,PC3,MDA468",3965078,Decipher,0.557,True
H2AC8,3012,MDM2,4193,"A549,PC3,MDA468",3965078,Decipher,0.536,True
MYLK,4638,MYC,4609,SKCM,22623531,Text Mining,0.4,True
MYLK,4638,PTEN,5728,,26427375,Computational Prediction,0.3,True
MYLK,4638,TP53,7157,,27438146,Computational Prediction,0.3,True
CRABP1,1381,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
ABI3,51225,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
GSC,145258,MYC,4609,brain tumor;glioblastoma_D001932;D005909,23651857,Text Mining,0.1775,True
HPS5,11234,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GPRC5B,51704,MYC,4609,HMEC,22157079,GenomeRNAi,0.521,True
EIF4EBP1,1978,MYC,4609,cancer_D009369;lymphomas_D008223;Human lymphoma model,25564254;23803853;22573234,Text Mining;Synlethality,0.8325,True
MCFD2,90411,PTEN,5728,,26427375,Computational Prediction,0.3,True
REX1BD,55049,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
EXOSC4,54512,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GP5,2814,TP53,7157,,26427375,Computational Prediction,0.3,True
EFL1,79631,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.473,True
EFL1,79631,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
LRRC10,376132,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HSD3B2,3284,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TGM3,7053,PTEN,5728,,26427375,Computational Prediction,0.3,True
HEBP2,23593,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
ISL1,3670,PTEN,5728,,26427375,Computational Prediction,0.3,True
MYLPF,29895,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ATP1A1,476,AURKA,6790,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
STARD3NL,83930,ATM,472,,26427375,Computational Prediction,0.3,True
HOXA1,3198,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
MRPL58,3396,MYC,4609,SKCM,22623531,Text Mining,0.4,True
POLR2B,5431,KRAS,3845,COAD,22613949,Text Mining,0.6,True
POLR3B,55703,KRAS,3845,COAD,19490893,Text Mining,0.6,True
EAF1,85403,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
EAF1,85403,MYC,4609,HMEC,22157079,GenomeRNAi,0.482,True
SOHLH2,54937,PTEN,5728,,26427375,Computational Prediction,0.3,True
OPLAH,26873,TP53,7157,,26427375,Computational Prediction,0.3,True
FA2H,79152,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.464,True
ABCC4,10257,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
ACVR1,90,ATM,472,LAML,28319085,CRISPR/CRISPRi,0.85,True
SLC11A2,4891,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TUBA1A,7846,WEE1,7465,LUAD,17429401,Text Mining,0.4,True
GRHL1,29841,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KIF4A,24137,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GLI1,2735,MYC,4609,SKCM,22623531,Text Mining,0.4,True
GLI1,2735,PIK3CA,5290,cancer_D009369,25749378,Text Mining,0.56,True
CASP8,841,CDK4,1019,Hela,31300006,CRISPR/CRISPRi,0.85,True
CASP8,841,PARP1,142,colorectal cancer;gastrointestinal cancers_D015179;D005770,21464044,Text Mining,0.4305,True
CASP8,841,MYC,4609,adenocarcinoma;Lung cancer_D000230;D008175,21543344,Text Mining,0.56,True
CASP8,841,KRAS,3845,lung cancer_D008175,18794128,Text Mining,0.1775,True
KCTD12,115207,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ELL,8178,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ACSL4,2182,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
EYA4,2070,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
ATM,472,POLE,5426,"A549,PC3,MDA468",3965078,Decipher,0.545,True
ATM,472,NAE1,8883,A375;HCT116;HCT116;HCT116,23100467,GenomeRNAi,0.629,True
ATM,472,PTEN,5728,,29522753,Text Mining,0.2,True
ATM,472,MRE11,4361,embryonic lethality;small-cell cancers;ataxia telangiectasia_D009373;D055752;D001260,19015239;24934408;16038621,Text Mining,0.3433,True
ATM,472,CDK1,983,tumors_D009369,20160494,Text Mining,0.1775,True
ATM,472,IGFBP3,3486,"A549,PC3,MDA468",3965078,Decipher,0.557,True
ATM,472,RAD50,10111,HR-defects;cancer;small-cell cancers;ataxia telangiectasia_D009369;D000013;D055752;D001260,24556366;24934408;16038621,Text Mining,0.4305,True
